,,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1915,1916,1917,1918,1942,1945,1968,1992,1940,1941,1967,1987,1989,1991,1993,1995,1997,1999,2001,2004,2007,2011,2015,2016,2019,1943,2000,1994,1996,1998,2003,2005,2008,2010,2012,2014,2018,1986,1990,2002,2006,1985,1988,2009,2013,2017
AFC Asian Cup,Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,0,,,,-1,,,,0,,,,0,,,,,,,0,0,,,,,,,,,,,,0,-3,0,0,,0,,0,,0,,,,,,,,,,,,,,0,,,
AFC Asian Cup,North Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,0,,,,0,,,,0,,,,0,,,,,,,0,-2,,,,,,,,,,,,0,0,-2,-3,,-3,,0,,0,,,,,,,,,,,,,,0,,,
AFC Asian Cup,Oman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,0,,,,0,,,,0,,,,0,,,,,,,0,0,,,,,,,,,,,,0,-1,0,-1,,-2,,0,,0,,,,,,,,,,,,,,0,,,
AFC Asian Cup,Palestine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,0,,,,0,,,,0,,,,0,,,,,,,0,0,,,,,,,,,,,,0,0,0,-3,,-1,,0,,0,,,,,,,,,,,,,,0,,,
AFC Asian Cup,Philippines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,0,,,,0,,,,0,,,,0,,,,,,,0,0,,,,,,,,,,,,0,0,0,0,,-3,,0,,0,,,,,,,,,,,,,,0,,,
AFC Asian Cup,Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,0,,,,0,,,,-1,,,,0,,,,,,,0,-1,,,,,,,,,,,,-2,-1,0,-3,,7,,-1,,0,,,,,,,,,,,,,,0,,,
AFC Asian Cup,Saudi Arabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,0,,,,0,,,,0,,,,3,,,,,,,0,1,,,,,,,,,,,,-2,3,-3,-1,,0,,1,,2,,,,,,,,,,,,,,3,,,
AFC Asian Cup,Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,0,,,,0,,,,0,,,,-1,,,,,,,0,0,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,,,,,,,,,,,,,0,,,
AFC Asian Cup,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,3,,,,-1,,,,,,-1,,,,0,,,,3,,,,-2,,,,,,,0,0,,,,,,,,,,,,1,0,4,4,,3,,1,,-1,,,,,,,,,,,,,,5,,,
AFC Asian Cup,Syria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,0,,,,0,,,,1,,,,-1,,,,,,,0,0,,,,,,,,,,,,0,0,-1,0,,-2,,0,,-1,,,,,,,,,,,,,,0,,,
AFC Asian Cup,Thailand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,-2,,,,0,,,,0,,,,0,,,,,,,0,-1,,,,,,,,,,,,-3,0,0,0,,-1,,-1,,-3,,,,,,,,,,,,,,0,,,
AFC Asian Cup,Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,0,,,,0,,,,0,,,,0,,,,,,,0,0,,,,,,,,,,,,-2,0,0,0,,-3,,0,,0,,,,,,,,,,,,,,0,,,
AFC Asian Cup,United Arab Emirates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,0,,,,0,,,,-3,,,,0,,,,,,,0,0,,,,,,,,,,,,-2,-1,-2,1,,2,,0,,4,,,,,,,,,,,,,,-2,,,
AFC Asian Cup,Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,0,,,,0,,,,0,,,,0,,,,,,,0,0,,,,,,,,,,,,3,0,1,0,,1,,-2,,-1,,,,,,,,,,,,,,0,,,
AFC Asian Cup,Vietnam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,0,,,,0,,,,0,,,,0,,,,,,,0,0,,,,,,,,,,,,0,-1,0,0,,-2,,0,,0,,,,,,,,,,,,,,0,,,
AFC Asian Cup,Yemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,0,,,,0,,,,0,,,,0,,,,,,,0,0,,,,,,,,,,,,0,0,0,0,,-3,,0,,0,,,,,,,,,,,,,,0,,,
AFC Asian Cup qualification,Afghanistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,0,,,,-5,,,0,-1,,,,,-3,,,,,,,,0,,,0,,,,,,,0,,,,,,0,,,0,,0,,0,0,0,0,,0,1,,,,0,,0,0,0,-2
AFC Asian Cup qualification,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,0,,,,0,,,0,0,,,,,0,,,,,,,,0,,,0,,,,,,,0,,,,,,0,,,0,,0,,0,0,0,1,,0,0,,,,2,,0,1,0,0
AFC Asian Cup qualification,Bahrain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,0,,,,0,,,0,0,,,,,0,,,,,,,,0,,,0,,,,,,,0,,,,,,0,,,0,,0,,3,0,0,-1,,0,1,,,,-1,,2,3,4,2
AFC Asian Cup qualification,Bangladesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,0,,,,0,,,0,0,,,,,-3,,,,,,,,-2,,,0,,,,,,,-1,,,,,,-3,,,0,,0,,-1,1,0,0,,0,0,,,,-6,,-2,0,0,0
AFC Asian Cup qualification,Bhutan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,0,,,,0,,,0,0,,,,,0,,,,,,,,0,,,0,,,,,,,0,,,,,,1,,,-4,,0,,-5,0,0,0,,0,-1,,,,0,,0,0,0,-5
AFC Asian Cup qualification,Burma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,0,,,,0,,,0,0,,,,,0,,,,,,,,0,,,3,,,,,,,0,,,,,,0,,,1,,-1,,-2,0,0,0,,0,0,,,,0,,0,0,0,0
AFC Asian Cup qualification,Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,0,,,,0,,,0,0,,,,,0,,,,,,,,0,,,-1,,,,,,,-4,,,,,,1,,,0,,0,,0,0,0,0,,0,-1,,,,0,,0,0,0,-3
AFC Asian Cup qualification,China PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,0,,,,3,,,1,0,,,,,4,,,,,,,,3,,,0,,,,,,,0,,,,,,0,,,3,,3,,0,0,0,1,,-1,0,,,,2,,2,2,1,0
AFC Asian Cup qualification,Chinese Taipei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,1,,,,0,,,,,,0,,,,0,,,0,0,,,,,0,,,,,,,,-2,,,0,,,,,,,0,,,,,,0,,,-2,,-2,,-1,0,0,0,,0,1,,,,-3,,0,0,0,0
AFC Asian Cup qualification,Guam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,0,,,,0,,,0,0,,,,,0,,,,,,,,0,,,0,,,,,,,0,,,,,,0,,,-3,,-2,,-2,0,0,0,,0,0,,,,0,,0,0,0,0
AFC Asian Cup qualification,Hong Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,2,,,,,,-3,,,,-1,,,0,-1,,,,,-2,,,,,,,,0,,,1,,,,,,,1,,,,,,0,,,0,,1,,-2,0,0,-1,,-1,-1,,,,0,,-3,-4,-2,-1
AFC Asian Cup qualification,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,0,,,,0,,,0,0,,,,,2,,,,,,,,-1,,,-1,,,,,,,-1,,,,,,2,,,0,,-2,,-1,0,0,0,,0,-1,,,,-6,,-3,0,0,4
AFC Asian Cup qualification,Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,1,,,,-1,,,0,-1,,,,,1,,,,,,,,0,,,0,,,,,,,3,,,,,,0,,,0,,1,,1,0,0,-2,,-1,0,,,,0,,0,-1,-4,0
AFC Asian Cup qualification,Iran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,0,,,,,,0,,,,0,,,0,0,,,,,5,,,,,,,,2,,,0,,,,,,,0,,,,,,0,,,3,,6,,4,0,0,2,,1,0,,,,2,,2,1,4,0
AFC Asian Cup qualification,Iraq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,5,,,,5,,,0,0,,,,,0,,,,,,,,0,,,0,,,,,,,3,,,,,,0,,,0,,2,,3,0,0,0,,1,0,,,,2,,0,0,-1,0
AFC Asian Cup qualification,Israel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,0,,,,,,0,,,,0,,,0,0,,,,,0,,,,,,,,0,,,0,,,,,,,0,,,,,,0,,,0,,0,,0,0,0,0,,0,0,,,,0,,0,0,0,0
AFC Asian Cup qualification,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,0,,,,-2,,,0,0,,,,,0,,,,,,,,0,,,3,,,,,,,0,,,,,,0,,,3,,0,,0,0,0,2,,0,0,,,,4,,1,2,0,0
AFC Asian Cup qualification,Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,-1,,,,0,,,0,0,,,,,-1,,,,,,,,0,,,0,,,,,,,0,,,,,,0,,,1,,0,,3,0,0,1,,2,0,,,,1,,1,-1,1,3
AFC Asian Cup qualification,Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,0,,,,0,,,0,0,,,,,0,,,,,,,,0,,,0,,,,,,,0,,,,,,0,,,2,,-2,,0,0,0,0,,0,0,,,,0,,0,0,0,0
AFC Asian Cup qualification,Kuwait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,1,,,,0,,,0,0,,,,,0,,,,,,,,0,,,0,,,,,,,0,,,,,,0,,,4,,2,,5,0,0,0,,-1,0,,,,-1,,3,1,2,0
AFC Asian Cup qualification,Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,0,,,,0,,,0,0,,,,,0,,,,,,,,0,,,0,,,,,,,-3,,,,,,0,,,0,,-2,,0,0,0,0,,0,2,,,,0,,0,0,0,1
AFC Asian Cup qualification,Laos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,0,,,,0,,,0,0,,,,,0,,,,,,,,0,,,0,,,,,,,0,,,,,,-3,,,-1,,0,,0,0,0,0,,0,0,,,,0,,0,0,0,0
AFC Asian Cup qualification,Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,-1,,,,0,,,0,0,,,,,0,,,,,,,,0,,,0,,,,,,,0,,,,,,0,,,0,,1,,-3,0,2,-1,,1,1,,,,0,,0,-4,-1,4
AFC Asian Cup qualification,Macau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,0,,,,0,,,-2,0,,,,,0,,,,,,,,0,,,0,,,,,,,0,,,,,,0,,,-1,,-1,,-2,0,0,0,,0,-1,,,,0,,0,0,0,-5
AFC Asian Cup qualification,Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,0,,,,-1,,,,,,3,,,,3,,,0,-1,,,,,1,,,,,,,,-1,,,1,,,,,,,0,,,,,,2,,,-1,,1,,-2,0,0,-1,,1,-1,,,,0,,-1,-3,-2,-4
AFC Asian Cup qualification,Maldives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,0,,,,0,,,0,0,,,,,0,,,,,,,,0,,,0,,,,,,,0,,,,,,-1,,,-6,,-6,,-1,0,-2,0,,0,1,,,,0,,0,0,0,-3
AFC Asian Cup qualification,Nepal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,0,,,,0,,,0,0,,,,,-4,,,,,,,,0,,,0,,,,,,,0,,,,,,0,,,-2,,-6,,-6,0,0,0,,0,-1,,,,0,,-3,0,0,-3
AFC Asian Cup qualification,North Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,0,,,,2,,,0,4,,,,,0,,,,,,,,2,,,0,,,,,,,0,,,,,,0,,,0,,0,,-3,0,0,0,,0,1,,,,0,,1,0,0,1
AFC Asian Cup qualification,Oman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,0,,,,0,,,0,0,,,,,-1,,,,,,,,-1,,,0,,,,,,,-1,,,,,,0,,,0,,2,,4,0,0,1,,1,1,,,,2,,0,-1,3,3
AFC Asian Cup qualification,Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,-2,,,,0,,,,,,0,,,,0,,,0,0,,,,,-2,,,,,,,,-1,,,-1,,,,,,,0,,,,,,0,,,-4,,-2,,0,-1,0,0,,0,0,,,,-6,,-4,0,0,0
AFC Asian Cup qualification,Palestine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,0,,,,0,,,0,0,,,,,0,,,,,,,,0,,,0,,,,,,,0,,,,,,0,,,-2,,0,,-4,0,0,0,,0,-1,,,,-2,,0,0,0,5
AFC Asian Cup qualification,Philippines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,-2,,,,0,,,,,,0,,,,0,,,-2,0,,,,,-5,,,,,,,,0,,,-3,,,,,,,0,,,,,,0,,,-1,,-3,,0,0,0,0,,0,1,,,,0,,0,0,0,2
AFC Asian Cup qualification,Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,0,,,,-1,,,0,1,,,,,2,,,,,,,,2,,,0,,,,,,,0,,,,,,0,,,3,,0,,1,0,0,0,,0,0,,,,4,,0,0,3,0
AFC Asian Cup qualification,Saudi Arabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,0,,,,1,,,0,0,,,,,4,,,,,,,,0,,,0,,,,,,,0,,,,,,0,,,0,,4,,6,0,0,0,,1,0,,,,4,,0,0,4,0
AFC Asian Cup qualification,Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,-2,,,,0,,,,,,0,,,,-1,,,0,0,,,,,0,,,,,,,,-2,,,-1,,,,,,,0,,,,,,0,,,1,,3,,0,0,0,-2,,-2,-1,,,,-2,,0,0,-2,-3
AFC Asian Cup qualification,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,0,,,,0,,,,,,0,,,,0,,,3,0,,,,,3,,,,,,,,0,,,0,,,,,,,0,,,,,,0,,,3,,3,,2,0,0,0,,0,0,,,,1,,0,0,0,0
AFC Asian Cup qualification,Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,-3,,,,0,,,0,0,,,,,-1,,,,,,,,0,,,0,,,,,,,-4,,,,,,0,,,0,,-2,,-4,0,0,0,,0,0,,,,0,,0,0,0,0
